iso3st,year,nreserve,nreserveg,resdebt,resimport,usdef
PYF,2013,,,,,97.384422
PYF,2014,,,,,99.08049
PYF,2015,,,,,100
PYF,2016,,,,,100.95033
PYF,2017,,,,,102.75814
PYF,2018,,,,,105.11222
PYF,2019,,,,,106.87654
PYF,2020,,,,,108.28797
PYF,2021,,,,,113.25269
PYF,2022,,,,,121.22684
QAT,1960,,,,,15.795792
QAT,1961,,,,,16.00906
QAT,1962,,,,,16.208313
QAT,1963,,,,,16.384724
QAT,1964,,,,,16.63114
QAT,1965,,,,,16.950428
QAT,1966,7200000,7200000,,,17.441784
QAT,1967,10992800,6100000,,,17.991423
QAT,1968,15051500,7300000,,,18.777142
QAT,1969,15912000,9400000,,,19.708204
QAT,1970,18213450,11300000,,,20.745394
QAT,1971,22602092,14500000,,,21.797146
QAT,1972,33680516,21628586,,,22.740118
QAT,1973,54476552,33631728,,,23.986258
QAT,1974,98541296,63721748,,,26.144709
QAT,1975,123030072,96677096,,,28.566437
QAT,1976,155143488,129298432,,,30.13859
QAT,1977,191927824,161725472,,,32.0112
QAT,1978,267732576,210690176,,,34.262844
QAT,1979,425873856,287997376,,,37.105537
QAT,1980,623165568,343448512,,,40.457321
QAT,1981,649222464,365804160,,,44.285458
QAT,1982,796396736,386560608,,,47.021595
QAT,1983,790573056,384078816,,,48.863388
QAT,1984,751527168,379973568,,,50.62632
QAT,1985,797817408,446138464,,,52.22739
QAT,1986,949348800,571854848,,,53.279194
QAT,1987,1021465664,618382208,,,54.599125
QAT,1988,835680704,474515040,,,56.525108
QAT,1989,894894208,533399200,,,58.741322
QAT,1990,951656576,631076160,,,60.940205
QAT,1991,960456448,667660224,,,63.001087
QAT,1992,970357653.9,683288009.2,,,64.43679
QAT,1993,1033371520,696503296,,,65.964149
QAT,1994,969736640,657754048,,,67.37262
QAT,1995,847608698.2,743847552,,,68.78521
QAT,1996,785283328,686217216,,,70.044502
QAT,1997,836347202.8,820624192,,,71.252388
QAT,1998,1058940800,1043347840,,,72.053169
QAT,1999,1309747456,1304192128,,,73.072792
QAT,2000,1163240576,1157987584,,,74.728035
QAT,2001,1317979136,1312686848,,,76.410675
QAT,2002,1573357056,1566796800,,,77.598091
QAT,2003,2952140936,2944154771,,,79.130127
QAT,2004,3414202841,3395938241,,,81.258003
QAT,2005,4552170762,4542367332,,,83.805809
QAT,2006,5394808792,5382660565,,,86.390244
QAT,2007,9749045696,9416379446,,,88.730782
QAT,2008,9996578244,9649461019,,,90.440361
QAT,2009,18803758798,18369737548,,,90.998184
QAT,2010,31181698263,30620763213,,,92.104073
QAT,2011,16809490743,16198468643,,3.1901622,94.00428
QAT,2012,33185072530,32520970130,,5.4300609,95.754791
QAT,2013,42082172538,41601456588,,6.6701598,97.384422
QAT,2014,43215459718,42734145118,,6.4259815,99.08049
QAT,2015,37257529105,36500329765,,6.3300152,100
QAT,2016,31887349773,30793635698,,5.3367538,100.95033
QAT,2017,15007730965,13769776424,,2.5295782,102.75814
QAT,2018,30358280804,29070399756,,4.6963754,105.11222
QAT,2019,39718464943,37651273314,,5.9486384,106.87654
QAT,2020,40972506521,37524561602,,6.77352,108.28797
QAT,2021,42212542110,38892974935,,6.8146396,113.25269
QAT,2022,47389335670,42041594225,,5.8630466,121.22684
ROU,1960,,,,,15.795792
ROU,1961,,,,,16.00906
ROU,1962,,,,,16.208313
ROU,1963,,,,,16.384724
ROU,1964,,,,,16.63114
ROU,1965,,,,,16.950428
ROU,1966,,,,,17.441784
ROU,1967,,,,,17.991423
ROU,1968,,,,,18.777142
ROU,1969,,,,,19.708204
ROU,1970,,,,,20.745394
ROU,1971,,,,,21.797146
ROU,1972,,,,,22.740118
ROU,1973,470558560,215189824,432.04727,1.4583427,23.986258
ROU,1974,696928000,240562512,502.18362,1.4791539,26.144709
ROU,1975,903723264,539494016,428.57303,1.8159208,28.566437
ROU,1976,932008704,561580992,177.67239,1.670516,30.13859
ROU,1977,760585088,256332928,100.6319,1.1836364,32.0112
ROU,1978,1132422016,376000000,117.9685,1.4239824,34.262844
ROU,1979,2334697216,524777216,65.153687,2.3616595,37.105537
ROU,1980,2511224064,323000000,25.723747,2.0668511,40.457321
ROU,1981,1830923008,403500512,17.526281,1.524922,44.285458
ROU,1982,2073349248,449983584,20.72694,2.1704781,47.021595
ROU,1983,1906208000,525177984,20.882004,2.0467515,48.863388
ROU,1984,1859571200,709303872,23.971058,1.8777225,50.62632
ROU,1985,1447485952,199000000,20.654715,1.7990505,52.22739
ROU,1986,1851399040,582146752,26.511742,2.423033,53.279194
ROU,1987,2062340736,1402028416,31.342644,2.6451571,54.599125
ROU,1988,1374492672,780040384,46.430218,1.9420595,56.525108
ROU,1989,2730584832,1858810752,251.24167,3.6456406,58.741322
ROU,1990,1374053760,523973824,120.54594,1.6630001,60.940205
ROU,1991,1969442816,1174903552,91.204117,3.7632666,63.001087
ROU,1992,2324630291,1555822541,71.044258,4.1960835,64.43679
ROU,1993,1921318144,995477632,44.872036,3.2282019,65.964149
ROU,1994,3092362752,2086178304,55.20322,4.6258235,67.37262
ROU,1995,2624348054,1578962816,38.412025,2.7085385,68.78521
ROU,1996,3143305728,2102759296,37.181183,2.928091,70.044502
ROU,1997,4679435903,3803322112,48.558441,4.37569,71.252388
ROU,1998,3795239424,2867372288,37.547615,3.3850806,72.053169
ROU,1999,2490772992,1526272128,27.338463,2.5411727,73.072792
ROU,2000,3395672576,2469678336,30.159134,2.8209119,74.728035
ROU,2001,4857637376,3922514432,38.127563,3.4490058,76.410675
ROU,2002,7285846528,6125295104,43.41494,4.5591154,77.598091
ROU,2003,9449445049,8039974549,41.555271,4.4525599,79.130127
ROU,2004,16095478768,14616359180,54.212864,5.2582421,81.258003
ROU,2005,21601177535,19872059735,55.552784,6.7245488,83.805809
ROU,2006,30206004059,28066237859,55.957047,7.0477037,86.390244
ROU,2007,39974195969,37194139969,47.373409,6.2554545,88.730782
ROU,2008,39768375684,36868368259,39.989372,5.124485,90.440361
ROU,2009,44383053890,40756567640,39.064259,8.6837978,90.998184
ROU,2010,48047830953,43360910103,41.638557,8.4415388,92.104073
ROU,2011,48044368559,42939095959,40.17049,6.8828182,94.00428
ROU,2012,46711176510,41162402110,38.659924,7.1472521,95.754791
ROU,2013,48827640846,44811115213,39.39183,6.8486757,97.384422
ROU,2014,43186336128,39164808528,38.619797,5.7907186,99.08049
ROU,2015,38700983241,35166731241,40.125534,5.6812553,100
ROU,2016,39953479393,36133048793,41.567142,5.4074192,100.95033
ROU,2017,44429296937,40106765937,38.970345,5.1602721,102.75814
ROU,2018,42129061938,37856040838,37.432446,4.2136016,105.11222
ROU,2019,42006529634,36931436734,35.509026,4.1384287,106.87654
ROU,2020,52190562712,45888850182,36.653339,5.4674501,108.28797
ROU,2021,51885588481,45821015281,,4.2780929,113.25269
ROU,2022,55810109299,49772084039,,4.0391493,121.22684
RUS,1960,,,,,15.795792
RUS,1961,,,,,16.00906
RUS,1962,,,,,16.208313
RUS,1963,,,,,16.384724
RUS,1964,,,,,16.63114
RUS,1965,,,,,16.950428
RUS,1966,,,,,17.441784
RUS,1967,,,,,17.991423
RUS,1968,,,,,18.777142
RUS,1969,,,,,19.708204
RUS,1970,,,,,20.745394
RUS,1971,,,,,21.797146
RUS,1972,,,,,22.740118
RUS,1973,,,,,23.986258
RUS,1974,,,,,26.144709
RUS,1975,,,,,28.566437
RUS,1976,,,,,30.13859
RUS,1977,,,,,32.0112
RUS,1978,,,,,34.262844
RUS,1979,,,,,37.105537
RUS,1980,,,,,40.457321
RUS,1981,,,,,44.285458
RUS,1982,,,,,47.021595
RUS,1983,,,,,48.863388
RUS,1984,,,,,50.62632
RUS,1985,,,,,52.22739
RUS,1986,,,,,53.279194
RUS,1987,,,,,54.599125
RUS,1988,,,,,56.525108
RUS,1989,,,,,58.741322
RUS,1990,,,,,60.940205
RUS,1991,,,,,63.001087
RUS,1992,,,,,64.43679
RUS,1993,9817681920,5835004928,8.7296801,,65.964149
RUS,1994,7206227456,3980411904,5.8890972,1.2554871,67.37262
RUS,1995,18023640710,14382776320,14.764444,2.4372766,68.78521
RUS,1996,16257616896,11276434432,12.798703,2.0304079,70.044502
RUS,1997,17624090270,12894700544,13.753362,2.016669,71.252388
RUS,1998,12042973184,7801376768,6.8535299,1.6032233,72.053169
RUS,1999,12325102592,8457230848,6.8456416,2.3710127,73.072792
RUS,2000,27656265728,24264339456,18.856747,4.7437897,74.728035
RUS,2001,36302524416,32542400512,25.718809,5.2390647,76.410675
RUS,2002,48325636096,44053602304,34.905548,6.1276689,77.598091
RUS,2003,78409347971,73174946721,42.177094,7.5255523,79.130127
RUS,2004,126258000000,120809000000,58.942047,9.8853674,81.258003
RUS,2005,182272000000,175891000000,72.957855,10.919002,83.805809
RUS,2006,303773000000,295568000000,97.589417,13.600056,86.390244
RUS,2007,478822000000,466750000000,115.01074,16.046598,88.730782
RUS,2008,426279000000,411750000000,101.66163,10.779807,90.440361
RUS,2009,439342000000,416649000000,108.0892,16.451677,90.998184
RUS,2010,479222000000,443586000000,114.67766,14.15979,92.104073
RUS,2011,497410000000,453948000000,91.375984,11.63223,94.00428
RUS,2012,537816000000,486577000000,90.872482,11.522229,95.754791
RUS,2013,509692000000,469603000000,76.242645,10.341518,97.384422
RUS,2014,386216000000,339370000000,69.661865,8.5189695,99.08049
RUS,2015,368043000000,319835000000,74.776428,12.377966,100
RUS,2016,377052000000,317544000000,70.447395,13.225812,100.95033
RUS,2017,432731000000,356084000000,83.345222,12.486233,102.75814
RUS,2018,468645000000,381575000000,98.086967,12.872161,105.11222
RUS,2019,555179000000,443970000000,114.28306,14.490541,106.87654
RUS,2020,596770000000,457018000000,129.46971,18.618608,108.28797
RUS,2021,632242000000,497554000000,133.90469,15.121498,113.25269
RUS,2022,581710000000,445784000000,154.66197,16.096336,121.22684
RWA,1960,,,,,15.795792
RWA,1961,,,,,16.00906
RWA,1962,,,,,16.208313
RWA,1963,,,,,16.384724
RWA,1964,4150000,4150000,,,16.63114
RWA,1965,3690000,3690000,,,16.950428
RWA,1966,5130000,5130000,,,17.441784
RWA,1967,6690000,6690000,,,17.991423
RWA,1968,5780000,5780000,,,18.777142
RWA,1969,3010000,3010000,,,19.708204
RWA,1970,7700000,7700000,,,20.745394
RWA,1971,5778576,5778576,289.10928,,21.797146
RWA,1972,6373430,6373430,188.31349,,22.740118
RWA,1973,15181419,15181419,191.82954,,23.986258
RWA,1974,13107760,13107760,106.47974,,26.144709
RWA,1975,24916032,24916032,103.49562,,28.566437
RWA,1976,62103140,62103140,130.25768,,30.13859
RWA,1977,84079008,83409808,96.099594,,32.0112
RWA,1978,94967184,94050304,74.893532,,34.262844
RWA,1979,165104992,165104992,105.78333,,37.105537
RWA,1980,196075648,196075648,103.28942,,40.457321
RWA,1981,167713248,167713248,85.315666,,44.285458
RWA,1982,119120664,119120664,54.565273,,47.021595
RWA,1983,111299728,111299728,46.277733,,48.863388
RWA,1984,106494072,106494072,36.709873,,50.62632
RWA,1985,113309496,113309496,30.992933,,52.22739
RWA,1986,162658704,162658704,36.045055,,53.279194
RWA,1987,165386944,165386944,27.331642,,54.599125
RWA,1988,118829752,118829752,18.181713,,56.525108
RWA,1989,70022312,70022312,11.234179,,58.741322
RWA,1990,44514232,44514232,6.2543807,,60.940205
RWA,1991,110211744,110211744,13.608073,,63.001087
RWA,1992,78638180.77,78638180.77,9.1753063,,64.43679
RWA,1993,47404712,47404712,5.2152534,,65.964149
RWA,1994,51343324,51343324,5.3754106,,67.37262
RWA,1995,99096536.88,99096536,9.5976887,,68.78521
RWA,1996,106744696,106744696,10.211307,,70.044502
RWA,1997,153343615.4,153343616,13.779305,,71.252388
RWA,1998,168751120,168751120,13.743465,,72.053169
RWA,1999,174181744,174181744,13.278082,,73.072792
RWA,2000,190641888,190641888,14.781213,,74.728035
RWA,2001,212109520,212109520,16.328167,,76.410675
RWA,2002,243728528,243728528,16.785349,,77.598091
RWA,2003,214698552.3,214698552.3,13.806517,,79.130127
RWA,2004,314640045.5,314640045.5,18.832644,,81.258003
RWA,2005,256882287.2,256882287.2,16.82855,,83.805809
RWA,2006,381762789.7,381762789.7,88.050713,,86.390244
RWA,2007,783926885.4,783926885.4,126.59961,,88.730782
RWA,2008,769313046.8,769313046.8,82.819,,90.440361
RWA,2009,1009885490,1009885490,91.693878,,90.998184
RWA,2010,806395756,806395756,65.38446,5.696362,92.104073
RWA,2011,717579235.8,717579235.8,49.125465,3.8301525,94.00428
RWA,2012,474575026,474575026,26.154325,2.274152,95.754791
RWA,2013,654377583.5,654377583.5,28.272133,2.9737713,97.384422
RWA,2014,945126111.2,945126111.2,32.480122,3.9693847,99.08049
RWA,2015,917998055.1,917998055.1,26.593517,3.5759869,100
RWA,2016,1013756070,1013756070,23.473549,3.5980289,100.95033
RWA,2017,1179065818,1179065818,23.227846,4.1817451,102.75814
RWA,2018,1354658758,1354658758,23.845081,4.3884745,105.11222
RWA,2019,1464573538,1464573538,22.48023,4.30477,106.87654
RWA,2020,1719668099,1719668099,20.987833,5.4466677,108.28797
RWA,2021,1867263804,1867263804,20.040018,5.4697471,113.25269
RWA,2022,1725574899,1725574899,17.807673,3.9347897,121.22684
SAU,1960,185058400,166760000,,,15.795792
SAU,1961,238033550,172760000,,,16.00906
SAU,1962,267921030,189750000,,,16.208313
SAU,1963,513943320,435750000,,,16.384724
SAU,1964,585032480,506750000,,,16.63114
SAU,1965,726260320,653000000,,,16.950428
SAU,1966,747859490,678500000,,,17.441784
SAU,1967,761879200,692500000,,,17.991423
SAU,1968,684960000,542500000,,,18.777142
SAU,1969,607180000,487500000,,,19.708204
SAU,1970,669558000,542500000,,,20.745394
SAU,1971,1462013696,1327371520,,10.963465,21.797146
SAU,1972,2583652864,2383371520,,16.602486,22.740118
SAU,1973,4093816064,3747412480,,10.116062,23.986258
SAU,1974,14727449600,14152843264,,21.611759,26.144709
SAU,1975,23625314304,23193202688,,22.675224,28.566437
SAU,1976,27314909184,26899744768,,15.174552,30.13859
SAU,1977,30410993664,29902782464,,12.562586,32.0112
SAU,1978,20225550336,19199735808,,6.2346687,34.262844
SAU,1979,21611589632,19273285632,,5.1564589,37.105537
SAU,1980,26128875520,23436627968,,4.9999433,40.457321
SAU,1981,34051190784,32235806720,,5.1253057,44.285458
SAU,1982,31649048576,29549135872,,5.0298634,47.021595
SAU,1983,29040756736,27287382016,,4.7414374,48.863388
SAU,1984,26165370880,24748425216,,4.8648896,50.62632
SAU,1985,26506764288,25003872256,,6.6348009,52.22739
SAU,1986,20120463360,18323888128,,6.3487597,53.279194
SAU,1987,24909305856,22684381184,,7.9205675,54.599125
SAU,1988,22438213632,20552706048,,7.6044559,56.525108
SAU,1989,18590558208,16747561984,,5.5675168,58.741322
SAU,1990,13437132800,11667672064,,3.5753958,60.940205
SAU,1991,13298434048,11673288704,,2.395443,63.001087
SAU,1992,7466618403,5935001403,,1.3915489,64.43679
SAU,1993,9223544832,7428116992,,2.1055436,65.964149
SAU,1994,9138918400,7377501696,,2.5974233,67.37262
SAU,1995,10399125055,8621622272,,2.6520035,68.78521
SAU,1996,16017715200,14320642048,,3.677696,70.044502
SAU,1997,16210181642,14876422144,,3.5219703,71.252388
SAU,1998,15542900736,14220172288,,3.9354761,72.053169
SAU,1999,18330920960,16996932608,,4.6411366,73.072792
SAU,2000,20846854144,19585482752,,4.4834089,74.728035
SAU,2001,18866526208,17595731968,,4.3097301,76.410675
SAU,2002,22185732096,20610451456,,4.9735518,77.598091
SAU,2003,24537673815,22619992815,,4.9905033,79.130127
SAU,2004,29303891020,27290843020,,4.9846325,81.258003
SAU,2005,157387000000,155029000000,,21.012421,83.805809
SAU,2006,228957000000,226035000000,,23.721668,86.390244
SAU,2007,309287000000,305455000000,,25.033127,88.730782
SAU,2008,451279000000,442249000000,,29.82074,90.440361
SAU,2009,420984000000,409694000000,,30.468737,90.998184
SAU,2010,459313000000,444722000000,,31.022976,92.104073
SAU,2011,556571000000,540677000000,,33.126869,94.00428
SAU,2012,673740000000,656464000000,,36.92318,95.754791
SAU,2013,737796000000,725292000000,,37.839191,97.384422
SAU,2014,744441000000,731920000000,,33.955235,99.08049
SAU,2015,626990000000,615985000000,,29.91358,100
SAU,2016,547267000000,535364000000,,32.231541,100.95033
SAU,2017,509457000000,495990000000,,29.321909,102.75814
SAU,2018,509469000000,496156000000,,27.743881,105.11222
SAU,2019,514963000000,499143000000,,26.700327,106.87654
SAU,2020,472851000000,453208000000,,29.4468,108.28797
SAU,2021,473890000000,454984000000,,25.039005,113.25269
SAU,2022,478232000000,459407000000,,20.901449,121.22684
SDN,1960,190600000,190600000,,,15.795792
SDN,1961,177100000,177100000,,,16.00906
SDN,1962,170200000,170200000,,,16.208313
SDN,1963,101190000,101190000,,,16.384724
SDN,1964,71100000,71100000,,,16.63114
SDN,1965,59700000,59700000,,,16.950428
SDN,1966,57200000,57200000,,,17.441784
SDN,1967,54700000,54700000,,,17.991423
SDN,1968,47700000,47700000,,,18.777142
SDN,1969,36400000,36400000,,,19.708204
SDN,1970,21740000,21740000,,,20.745394
SDN,1971,27900000,27900000,7.0461245,,21.797146
SDN,1972,35587444,35587444,7.8719888,,22.740118
SDN,1973,61330424,61330424,10.86593,,23.986258
SDN,1974,124272496,124272496,10.93485,,26.144709
SDN,1975,36369220,36369220,2.2751193,,28.566437
SDN,1976,23600000,23600000,1.1307505,,30.13859
SDN,1977,23148588,23148588,.8832432,.29835328,32.0112
SDN,1978,28355858,28355858,.89761466,.3663674,34.262844
SDN,1979,67399672,67399672,1.6527709,.746108,37.105537
SDN,1980,48725508,48725508,.94121623,.37091225,40.457321
SDN,1981,16970338,16970338,.27398053,.090663634,44.285458
SDN,1982,20500000,20500000,.28593853,.19335675,47.021595
SDN,1983,16562817,16562817,.22065508,.15592784,48.863388
SDN,1984,17200000,17200000,.20282032,.19697975,50.62632
SDN,1985,12200000,12200000,.13623342,.14092207,52.22739
SDN,1986,58512232,58512232,.60752606,.76708162,53.279194
SDN,1987,11714187,11714187,.10413871,.13810836,54.599125
SDN,1988,12113457,12113457,.10505132,.1126951,56.525108
SDN,1989,15913142,15913142,.11911595,.12346335,58.741322
SDN,1990,11414227,11414227,.077133298,.13365009,60.940205
SDN,1991,7614304.5,7614304.5,.049770329,.062384862,63.001087
SDN,1992,27518806.65,27518806.65,.1768741,.29810211,64.43679
SDN,1993,37430696,37430696,.23424003,.67695791,65.964149
SDN,1994,78155912,78155912,.45715487,.72986066,67.37262
SDN,1995,163360977.8,163360976,.91690946,1.5768434,68.78521
SDN,1996,106782704,106782704,.62917054,.83154923,70.044502
SDN,1997,81584278.56,81584280,.49971566,.61188209,71.252388
SDN,1998,90623304,90623304,.53804654,.55859858,72.053169
SDN,1999,188738160,188738160,1.1646502,1.3692389,73.072792
SDN,2000,137814240,137814240,.85614532,.63765985,74.728035
SDN,2001,49736272,49736272,.33087078,.22716677,76.410675
SDN,2002,248935520,248935520,1.5409403,.79659575,77.598091
SDN,2003,529445721.9,529445721.9,3.0517006,1.4964478,79.130127
SDN,2004,1337996808,1337996808,7.2698951,2.7753367,81.258003
SDN,2005,1868587866,1868587866,10.574367,2.5197883,83.805809
SDN,2006,1659926272,1659926272,8.93431,1.4495748,86.390244
SDN,2007,1377921603,1377921603,6.8873277,1.185161,88.730782
SDN,2008,1399041060,1399041060,6.7967954,1.0246216,90.440361
SDN,2009,1094176669,1094176669,5.1227565,.88952821,90.998184
SDN,2010,1036244171,1036244171,4.5865846,.79317063,92.104073
SDN,2011,192529339.7,192529339.7,.89712197,.15587035,94.00428
SDN,2012,192632614.7,192632614.7,.87249917,.18839072,95.754791
SDN,2013,192956941.6,192956941.6,.84922332,.17067088,97.384422
SDN,2014,181457169,181457169,.82585788,.19499481,99.08049
SDN,2015,173516490.9,173516490.9,.80117565,.18385257,100
SDN,2016,168284353.1,168284353.1,.78780311,.20637117,100.95033
SDN,2017,177933851.8,177933851.8,.80989772,.18614672,102.75814
SDN,2018,,,,,105.11222
SDN,2019,,,,,106.87654
SDN,2020,,,,,108.28797
SDN,2021,,,,,113.25269
SDN,2022,,,,,121.22684
SEN,1960,,,,,15.795792
SEN,1961,,,,,16.00906
SEN,1962,,,,,16.208313
SEN,1963,,,,,16.384724
SEN,1964,,,,,16.63114
SEN,1965,,,,,16.950428
SEN,1966,,,,,17.441784
SEN,1967,,,,,17.991423
SEN,1968,,,,,18.777142
SEN,1969,,,,,19.708204
SEN,1970,,,,,20.745394
SEN,1971,,,,,21.797146
SEN,1972,,,,,22.740118
SEN,1973,,,,,23.986258
SEN,1974,,,,,26.144709
SEN,1975,,,,,28.566437
SEN,1976,,,,,30.13859
SEN,1977,,,,,32.0112
SEN,1978,,,,,34.262844
SEN,1979,,,,,37.105537
SEN,1980,,,,,40.457321
SEN,1981,,,,,44.285458
SEN,1982,,,,,47.021595
SEN,1983,,,,,48.863388
SEN,1984,,,,,50.62632
SEN,1985,,,,,52.22739
SEN,1986,,,,,53.279194
SEN,1987,,,,,54.599125
SEN,1988,,,,,56.525108
SEN,1989,,,,,58.741322
SEN,1990,,,,,60.940205
SEN,1991,,,,,63.001087
SEN,1992,,,,,64.43679
SEN,1993,,,,,65.964149
SEN,1994,,,,,67.37262
SEN,1995,,,,,68.78521
SEN,1996,,,,,70.044502
SEN,1997,,,,,71.252388
SEN,1998,,,,,72.053169
SEN,1999,,,,,73.072792
SEN,2000,,,,,74.728035
SEN,2001,,,,,76.410675
SEN,2002,,,,,77.598091
SEN,2003,,,,,79.130127
SEN,2004,,,,,81.258003
SEN,2005,,,,,83.805809
SEN,2006,,,,,86.390244
SEN,2007,,,,,88.730782
SEN,2008,,,,,90.440361
SEN,2009,,,,,90.998184
SEN,2010,,,,,92.104073
SEN,2011,,,,,94.00428
SEN,2012,,,,,95.754791
SEN,2013,,,,,97.384422
SEN,2014,,,,,99.08049
SEN,2015,,,,,100
SEN,2016,,,,,100.95033
SEN,2017,,,,,102.75814
SEN,2018,,,,,105.11222
SEN,2019,,,,,106.87654
SEN,2020,,,,,108.28797
SEN,2021,,,,,113.25269
SEN,2022,,,,,121.22684
SGP,1960,115000000,115000000,,,15.795792
SGP,1961,123000000,123000000,,,16.00906
SGP,1962,165000000,165000000,,,16.208313
SGP,1963,433200000,433200000,,,16.384724
SGP,1964,431000000,431000000,,,16.63114
SGP,1965,430100000,430100000,,,16.950428
SGP,1966,394300000,394300000,,,17.441784
SGP,1967,495600000,495600000,,,17.991423
SGP,1968,712420000,712420000,,,18.777142
SGP,1969,826630000,826630000,,,19.708204
SGP,1970,1012040000,1012040000,,,20.745394
SGP,1971,1452297216,1452297216,,,21.797146
SGP,1972,1748418944,1748418944,,5.6087003,22.740118
SGP,1973,2285755136,2285755136,,4.8477607,23.986258
SGP,1974,2811935488,2811935488,,3.7308412,26.144709
SGP,1975,3006633984,3006633984,,4.0898499,28.566437
SGP,1976,3363763200,3363763200,,4.0750117,30.13859
SGP,1977,3857669632,3857669632,,4.0318766,32.0112
SGP,1978,5302666752,5302666752,,4.4837866,34.262844
SGP,1979,5818481152,5818481152,,3.6084206,37.105537
SGP,1980,6566785024,6566785024,,2.9519455,40.457321
SGP,1981,7549238272,7549238272,,2.9524646,44.285458
SGP,1982,8479773696,8479773696,,3.2327297,47.021595
SGP,1983,9264230400,9264230400,,3.5376854,48.863388
SGP,1984,10415963136,10415963136,,3.90488,50.62632
SGP,1985,12846550016,12846550016,,5.2222896,52.22739
SGP,1986,12938978304,12938978304,,5.3042545,53.279194
SGP,1987,15227011072,15227011072,,4.8422976,54.599125
SGP,1988,17072513024,17072513024,,4.1001024,56.525108
SGP,1989,20371048448,20371048448,,4.3021569,58.741322
