year,iso3st,grpop,pop_density
1987,LCN,1.99918606,20.7386577
1988,LCN,1.967872602,21.14676806
1989,LCN,1.931803451,21.55528206
1990,LCN,1.902252875,21.96531803
1991,LCN,1.852977456,22.37233042
1992,LCN,1.807109097,22.77662284
1993,LCN,1.767209391,23.17913346
1994,LCN,1.719845791,23.57777881
1995,LCN,1.686019338,23.97530472
1996,LCN,1.646768404,24.37012246
1997,LCN,1.606984338,24.76174652
1998,LCN,1.580290957,25.18878863
1999,LCN,1.540422064,25.57680229
2000,LCN,1.4707779,25.95298024
2001,LCN,1.403201276,26.31715279
2002,LCN,1.349389303,26.67361752
2003,LCN,1.300146499,27.02040014
2004,LCN,1.257690658,27.36021954
2005,LCN,1.215270197,27.69267869
2006,LCN,1.194554273,28.02349675
2007,LCN,1.173693376,28.35239253
2008,LCN,1.154841719,28.67981779
2009,LCN,1.127030366,29.00304804
2010,LCN,1.09418058,29.32039376
2011,LCN,1.075718703,29.63439282
2012,LCN,1.064123703,29.95005914
2013,LCN,1.041183041,30.2655613
2014,LCN,1.014481523,30.57324046
2015,LCN,0.980299653,30.8728266
2016,LCN,0.946580029,31.16515591
2017,LCN,0.90695298,31.44818577
2018,LCN,0.848970348,31.71507661
2019,LCN,0.813715067,31.97332559
2020,LCN,0.724696659,32.20503522
2021,LCN,0.578911044,32.39147372
1960,LDC,..,..
1961,LDC,2.422121882,15.11387867
1962,LDC,2.465284001,15.48647871
1963,LDC,2.482114797,15.87087089
1964,LDC,2.517809972,16.27046926
1965,LDC,2.556049629,16.68635053
1966,LDC,2.568971853,17.11501817
1967,LDC,2.610763786,17.56185087
1968,LDC,2.650836132,18.02738676
1969,LDC,2.633939403,18.5022172
1970,LDC,2.552084189,18.97440936
1971,LDC,2.353127341,19.42090138
1972,LDC,2.395771974,19.88618189
1973,LDC,2.651392758,20.41344268
1974,LDC,2.667689058,20.95851455
1975,LDC,2.528672886,21.48900431
1976,LDC,2.441547311,22.01366851
1977,LDC,2.38958385,22.53970358
1978,LDC,2.50451849,23.10421462
1979,LDC,2.618964477,23.7093058
1980,LDC,2.360142303,24.26887915
1981,LDC,2.242906977,24.81320754
1982,LDC,2.551521118,25.44632177
1983,LDC,2.740496144,26.14367723
1984,LDC,2.719073813,26.85454312
1985,LDC,2.672684545,27.57228034
1986,LDC,2.615680813,28.29348319
1987,LDC,2.603425993,29.03008308
1988,LDC,2.556543362,29.77224974
1989,LDC,2.5467991,30.53048913
1990,LDC,2.505437784,31.29541154
1991,LDC,2.482489327,32.07231679
1992,LDC,2.686607295,32.933974
1993,LDC,2.849370565,31.76671652
1994,LDC,2.762310509,32.64421187
1995,LDC,2.695244226,33.5240531
1996,LDC,2.661097827,34.41616095
1997,LDC,2.602282821,35.31176679
1998,LDC,2.579926957,36.22278458
1999,LDC,2.527908806,37.13846355
2000,LDC,2.434743746,38.04193819
2001,LDC,2.411944822,38.95948875
2002,LDC,2.520422661,39.94143253
2003,LDC,2.523102751,40.94919591
2004,LDC,2.428087095,41.59482231
2005,LDC,2.426730195,42.60425173
2006,LDC,2.430324486,43.6394238
2007,LDC,2.34669408,44.66326607
2008,LDC,2.351329853,45.71408158
2009,LDC,2.378985997,46.80155449
2010,LDC,2.352647846,47.90089252
2011,LDC,2.377568163,49.03890953
2012,LDC,2.398032307,44.04967949
2013,LDC,2.407069623,45.11022488
2014,LDC,2.397279939,46.19174964
2015,LDC,2.363433631,47.2833363
2016,LDC,2.37975253,48.40925747
2017,LDC,2.392589723,49.56759446
2018,LDC,2.390017096,50.75235548
2019,LDC,2.41032719,51.97562182
2020,LDC,2.421660313,53.23447581
2021,LDC,2.356744746,54.48907652
1960,LIC,..,..
1961,LIC,2.37250737,12.67357395
1962,LIC,2.40917168,12.9789021
1963,LIC,2.447470085,13.29655685
1964,LIC,2.506472363,13.62983137
1965,LIC,2.554716691,13.97803495
1966,LIC,2.577210766,14.33827837
1967,LIC,2.644612776,14.71747031
1968,LIC,2.700859622,15.11496852
1969,LIC,2.687076357,15.52111927
1970,LIC,2.683737738,15.9376654
1971,LIC,2.663070588,16.36209668
1972,LIC,2.594706126,16.78664501
1973,LIC,2.649081178,17.23133686
1974,LIC,2.687143119,17.69501125
1975,LIC,2.63399661,18.16175795
1976,LIC,2.624231162,18.63836447
1977,LIC,2.535876324,19.11101034
1978,LIC,2.734118775,19.63352806
1979,LIC,2.791273447,20.18155351
1980,LIC,2.234372866,20.63248467
1981,LIC,1.975620937,21.04010436
1982,LIC,2.423368549,21.54998363
1983,LIC,2.720524969,22.13625631
1984,LIC,2.713477776,22.73691871
1985,LIC,2.691436278,23.34886839
1986,LIC,2.634287403,23.96394469
1987,LIC,2.678359589,24.6057853
1988,LIC,2.686591,25.26684211
1989,LIC,2.733184085,25.95743142
1990,LIC,2.644649052,26.64391438
1991,LIC,2.630048571,27.34466227
1992,LIC,2.999449322,28.16485156
1993,LIC,3.205431155,26.42185221
1994,LIC,2.979661529,27.20913397
1995,LIC,2.912745347,28.00166676
1996,LIC,2.980058123,28.8361327
1997,LIC,2.873108153,29.66462598
1998,LIC,2.859464656,30.51287548
1999,LIC,2.877036149,31.39074193
2000,LIC,2.733522646,32.24881497
2001,LIC,2.73727578,33.13155398
2002,LIC,2.972760902,34.11647586
2003,LIC,3.00633305,35.14268276
2004,LIC,2.894944436,35.72131494
2005,LIC,2.920282762,36.76434262
2006,LIC,3.01869442,37.87398461
2007,LIC,2.977301783,39.00142722
2008,LIC,2.901218851,40.13306857
2009,LIC,2.885319071,41.2909264
2010,LIC,2.861850603,42.47025967
2011,LIC,2.837130544,43.67418707
2012,LIC,2.737975531,37.26270893
2013,LIC,2.561640655,38.21734371
2014,LIC,2.494956436,39.17097436
2015,LIC,2.525860301,40.16023222
2016,LIC,2.649903043,41.22441767
2017,LIC,2.745585947,42.35630375
2018,LIC,2.82267191,43.55183869
2019,LIC,2.885794049,44.80861758
2020,LIC,2.851801761,46.0865931
2021,LIC,2.745076458,47.35170532
1960,LIE,..,..
1961,LIE,2.556548262,105.48125
1962,LIE,3.298667378,109.01875
1963,LIE,3.65867011,113.08125
1964,LIE,3.59352604,117.21875
1965,LIE,2.318944492,119.96875
1966,LIE,2.138981176,122.5625
1967,LIE,2.840457395,126.09375
1968,LIE,3.219005072,130.21875
1969,LIE,1.188019412,131.775
1970,LIE,0.265252145,132.125
1971,LIE,2.152633425,135
1972,LIE,2.433121035,138.325
1973,LIE,2.907789968,142.40625
1974,LIE,2.881071319,146.56875
1975,LIE,1.670335048,149.0375
1976,LIE,0.885109319,150.3625
1977,LIE,1.583538244,152.7625
1978,LIE,2.369223412,156.425
1979,LIE,2.16201137,159.84375
1980,LIE,-0.246638213,159.45
1981,LIE,0.629092629,160.45625
1982,LIE,2.24165911,164.09375
1983,LIE,0.724847104,165.2875
1984,LIE,0.565591041,166.225
1985,LIE,1.054727958,167.9875
1986,LIE,1.330494902,170.2375
1987,LIE,1.164352966,172.23125
1988,LIE,1.408905388,174.675
1989,LIE,1.311669032,176.98125
1990,LIE,1.489713664,179.6375
1991,LIE,1.611741331,182.55625
1992,LIE,1.420922676,185.16875
1993,LIE,1.547354873,188.05625
1994,LIE,1.258293654,190.4375
1995,LIE,0.999257245,192.35
1996,LIE,0.831598897,193.95625
1997,LIE,0.639205581,195.2
1998,LIE,1.386349708,197.925
1999,LIE,1.731170658,201.38125
2000,LIE,1.307329075,204.03125
2001,LIE,1.667743206,207.4625
2002,LIE,1.495064327,210.5875
2003,LIE,1.136157884,212.99375
2004,LIE,1.074055213,215.29375
2005,LIE,0.884398828,217.20625
2006,LIE,0.813874674,218.98125
2007,LIE,0.640125089,220.3875
2008,LIE,0.596594687,221.70625
2009,LIE,0.755462415,223.3875
2010,LIE,0.780339504,225.1375
2011,LIE,0.801840224,226.95
2012,LIE,0.945614085,229.10625
2013,LIE,0.888098068,231.15
2014,LIE,0.711286542,232.8
2015,LIE,0.658266807,234.3375
2016,LIE,0.590348743,235.725
2017,LIE,0.650125179,237.2625
2018,LIE,0.745332025,239.0375
2019,LIE,0.825428791,241.01875
2020,LIE,0.872668969,243.13125
2021,LIE,0.719750043,244.8875
1960,LKA,..,..
1961,LKA,2.433389408,157.8595439
1962,LKA,2.438682583,161.756562
1963,LKA,2.447062269,165.7636741
1964,LKA,2.455003913,169.8835433
1965,LKA,2.443919285,174.0865093
1966,LKA,2.415974642,178.3436135
1967,LKA,2.415177759,182.7033647
1968,LKA,2.403901382,187.1485887
1969,LKA,2.339227771,191.5780258
1970,LKA,2.248992858,195.935417
1971,LKA,2.132209984,200.158029
1972,LKA,2.029120786,204.2609632
1973,LKA,1.946020612,208.2748525
1974,LKA,1.856772954,212.1781694
1975,LKA,1.811957421,216.0577898
1976,LKA,1.812294383,220.0090895
1977,LKA,1.81431193,224.0371711
1978,LKA,1.838991223,228.1953118
1979,LKA,1.865671329,232.4926487
1980,LKA,1.823917336,236.77203
1981,LKA,1.679251016,240.7815978
1982,LKA,1.231853378,243.7660182
1983,LKA,0.666511331,245.3961729
1984,LKA,0.344242146,246.2423856
1985,LKA,0.660261572,247.8736087
1986,LKA,1.196494192,250.8572158
1987,LKA,1.17115206,253.8124063
1988,LKA,1.012941946,256.3964439
1989,LKA,1.051360347,259.1063148
1990,LKA,0.63741176,260.7631638
1991,LKA,0.748734482,262.722915
1992,LKA,1.589272508,266.9316536
1993,LKA,1.697847894,271.5024398
1994,LKA,1.456834411,275.4867326
1995,LKA,1.655010885,280.0840057
1996,LKA,1.922578451,285.5209376
1997,LKA,1.898543627,290.993462
1998,LKA,1.888022013,296.5396747
1999,LKA,1.857918022,302.1006379
2000,LKA,1.821928939,307.6551427
2001,LKA,1.580290069,312.5556052
2002,LKA,1.042436511,315.8308404
2003,LKA,0.733298047,318.1553341
2004,LKA,0.679757715,320.3253867
2005,LKA,0.639733163,322.3811832
2006,LKA,0.669909172,324.5480944
2007,LKA,0.686177994,326.78273
2008,LKA,0.665501489,328.9647265
2009,LKA,0.614014272,330.9908308
2010,LKA,0.589181271,332.946723
2011,LKA,0.620507028,335.0191038
2012,LKA,0.760628048,337.577069
2013,LKA,-2.799682733,328.2570563
2014,LKA,0.933207943,331.3347154
2015,LKA,0.919811027,338.8105278
2016,LKA,1.133277498,342.6720308
2017,LKA,1.101926607,346.468906
2018,LKA,1.048392958,350.284495
2019,LKA,0.611875946,352.4316946
2020,LKA,0.53062656,354.3323634
2021,LKA,1.075449957,358.1635952
1960,LMC,..,..
1961,LMC,2.515353225,49.01839816
1962,LMC,2.511910205,50.24969631
1963,LMC,2.513145562,51.51254432
1964,LMC,2.511051544,52.80605086
1965,LMC,2.463795221,54.10708382
1966,LMC,2.403044455,55.4073011
1967,LMC,2.407775804,56.74138469
1968,LMC,2.409056565,58.10831674
1969,LMC,2.385139162,59.49428096
1970,LMC,2.409508857,60.92780093
1971,LMC,2.334585029,62.35021224
1972,LMC,2.343367191,63.81130666
1973,LMC,2.447035372,65.37305906
1974,LMC,2.473265893,66.99006507
1975,LMC,2.4891245,68.65761135
1976,LMC,2.477468079,70.35858176
1977,LMC,2.494263074,72.11350988
1978,LMC,2.475770954,73.89887521
1979,LMC,2.515747501,75.75798432
1980,LMC,2.630488962,77.75078974
1981,LMC,2.642078642,79.80502675
1982,LMC,2.603635582,81.88285882
1983,LMC,2.57900972,83.99462571
1984,LMC,2.556609076,86.14203993
1985,LMC,2.546412097,88.33557126
1986,LMC,2.524620194,90.56570893
1987,LMC,2.491006768,92.82170687
1988,LMC,2.454194354,95.09973195
1989,LMC,2.419329244,97.40050758
1990,LMC,2.542797722,99.87720547
1991,LMC,2.379455354,102.2495604
1992,LMC,2.306886859,100.1802503
1993,LMC,2.277264274,102.4616193
1994,LMC,2.233497964,104.7906558
1995,LMC,2.202626269,107.0988023
1996,LMC,2.170165259,109.4230233
1997,LMC,2.139480473,111.7641075
1998,LMC,2.116158993,114.1292137
1999,LMC,2.068359714,116.4898164
2000,LMC,2.041913884,118.8918108
2001,LMC,2.017743341,121.2909052
2002,LMC,1.939361561,123.6469094
2003,LMC,1.883731742,125.9797079
2004,LMC,1.867363052,128.3453242
2005,LMC,1.814182148,130.6539836
2006,LMC,1.791946409,132.9947196
2007,LMC,1.797780116,135.3860737
2008,LMC,1.754794434,137.761767
2009,LMC,1.735285816,140.1485799
2010,LMC,1.733914397,142.5751351
2011,LMC,1.707326112,145.0098687
2012,LMC,1.667976772,147.4284017
2013,LMC,1.618558131,149.8190633
2014,LMC,1.61253042,152.2418422
2015,LMC,1.539221264,154.5505116
2016,LMC,1.502365931,156.8748649
2017,LMC,1.471246809,159.1834779
2018,LMC,1.425510013,161.4531781
2019,LMC,1.385149773,163.689771
2020,LMC,1.356687085,165.9099951
2021,LMC,1.273133505,168.0221475
1960,LMY,..,..
1961,LMY,1.415754473,31.29575561
1962,LMY,2.011527654,31.92527839
1963,LMY,2.529685948,32.73288767
1964,LMY,2.488097254,33.54731375
1965,LMY,2.467087055,34.37495518
1966,LMY,2.559535345,35.25479431
1967,LMY,2.504225905,36.137654
1968,LMY,2.517665689,37.04747932
1969,LMY,2.544744314,37.99024294
1970,LMY,2.546418316,38.95763345
1971,LMY,2.505876077,39.93386346
1972,LMY,2.411608129,40.89691176
1973,LMY,2.393896343,41.87598438
1974,LMY,2.330514503,42.85218649
1975,LMY,2.236427284,43.81081405
1976,LMY,2.163392994,44.75869938
1977,LMY,2.103260877,45.70009159
1978,LMY,2.099466953,46.65954991
1979,LMY,2.114523379,47.646177
1980,LMY,2.105094463,48.64917404
1981,LMY,2.117800871,49.67946667
1982,LMY,2.188881774,50.76689146
1983,LMY,2.176233891,51.87169776
1984,LMY,2.127106032,52.97506377
1985,LMY,2.124795013,54.10067528
1986,LMY,2.138003322,55.25734952
1987,LMY,2.150852683,56.4458537
1988,LMY,2.12347461,57.64446707
1989,LMY,2.080112912,58.84353708
1990,LMY,2.08555736,60.0707528
1991,LMY,1.961327991,61.24814767
1992,LMY,1.903696547,58.15453616
1993,LMY,1.859173139,58.35863419
1994,LMY,1.800734055,59.41506875
1995,LMY,1.767361825,60.46517239
1996,LMY,1.74846869,61.52240685
1997,LMY,1.716247623,62.57829127
1998,LMY,1.685347974,63.65747417
1999,LMY,1.6382021,64.70065262
2000,LMY,1.59637556,65.67845013
2001,LMY,1.564775783,66.70620182
2002,LMY,1.523356417,67.72379691
2003,LMY,1.4919309,68.72811549
2004,LMY,1.479912661,69.60813331
2005,LMY,1.459589405,70.62144157
2006,LMY,1.443547532,71.54102006
2007,LMY,1.413060189,72.55215937
2008,LMY,1.41417555,73.57820977
2009,LMY,1.414138011,74.62126475
2010,LMY,1.408561635,75.67139607
2011,LMY,1.409875708,76.73767293
2012,LMY,1.425684912,75.30966986
2013,LMY,1.393774965,76.36244361
2014,LMY,1.367851832,77.40799059
2015,LMY,1.320616436,78.4260318
2016,LMY,1.302890588,79.44816079
2017,LMY,1.303394738,80.49053582
2018,LMY,1.268709534,81.5116889
2019,LMY,1.225382031,82.51066351
2020,LMY,1.15621802,83.46801808
2021,LMY,1.051054908,84.32879644
1960,LSO,..,..
1961,LSO,2.986063055,24.9942029
1962,LSO,2.984699414,25.75144928
1963,LSO,2.968866355,26.52743742
1964,LSO,2.944163324,27.32005929
1965,LSO,2.928941727,28.13208169
1966,LSO,3.20080782,29.04710145
1967,LSO,3.576622475,30.10480896
1968,LSO,3.665437801,31.22875494
1969,LSO,3.634933681,32.38478261
1970,LSO,3.603031463,33.57289196
1971,LSO,3.563148463,34.79071146
1972,LSO,3.517717648,36.0363307
1973,LSO,3.47032255,37.30886034
1974,LSO,3.446847405,38.61725955
1975,LSO,3.455659146,39.97506588
1976,LSO,3.208487124,41.2784585
1977,LSO,2.890518522,42.48903162
1978,LSO,2.848496143,43.71673254
1979,LSO,2.890887431,44.99897892
1980,LSO,2.910880713,46.32809618
1981,LSO,2.911166525,47.69660738
1982,LSO,2.903632973,49.10184453
1983,LSO,2.888062299,50.54061265
1984,LSO,2.863497138,52.00876153
1985,LSO,2.834272003,53.50391963
1986,LSO,2.538278455,54.87938076
1987,LSO,2.211200965,56.10638999
1988,LSO,2.117334664,57.30701581
1989,LSO,2.025229683,58.47944664
1990,LSO,1.91128488,59.60790514
1991,LSO,1.789879591,60.68442029
1992,LSO,1.663003085,61.70204216
1993,LSO,1.510942325,62.64140316
1994,LSO,1.353408829,63.49496047
1995,LSO,1.223481057,64.27658103
1996,LSO,1.069417701,64.96765481
1997,LSO,0.793429719,65.48517787
1998,LSO,0.4976706,65.81189065
1999,LSO,0.259167017,65.98267457
2000,LSO,0.033889448,66.00503953
2001,LSO,-0.152817947,65.90424901
2002,LSO,-0.309045449,65.70088933
2003,LSO,-0.483449852,65.38402503
2004,LSO,-0.704216158,64.92519763
2005,LSO,-0.920090941,64.33056653
2006,LSO,-0.411119834,64.06663373
2007,LSO,0.420949997,64.33689065
2008,LSO,0.677229463,64.77407773
2009,LSO,0.7266543,65.24647563
2010,LSO,0.772821659,65.75266798
2011,LSO,0.885634152,66.33758235
2012,LSO,1.005106078,67.00770751
2013,LSO,1.082912996,67.7372859
2014,LSO,1.140322752,68.51413043
2015,LSO,1.17199707,69.32183794
2016,LSO,1.218943021,70.17200264
2017,LSO,1.24492807,71.05105402
2018,LSO,1.220690194,71.92368248
2019,LSO,1.174698371,72.77355072
2020,LSO,1.18432063,73.64054677
2021,LSO,1.148042669,74.49084321
1960,LTE,..,..
1961,LTE,0.189918883,44.291403
1962,LTE,1.306674368,44.87014741
1963,LTE,2.318329615,45.91038532
1964,LTE,2.229327324,46.93387809
1965,LTE,2.240745132,47.98554668
1966,LTE,2.420679175,49.14712281
1967,LTE,2.292917053,50.27402557
1968,LTE,2.304164967,51.43242206
1969,LTE,2.374598017,52.65373533
1970,LTE,2.369168319,53.90119095
1971,LTE,2.361407801,55.17401787
1972,LTE,2.189536173,56.38207295
1973,LTE,2.074893019,57.5520336
1974,LTE,1.931979578,58.66392713
1975,LTE,1.744503468,59.68698398
1976,LTE,1.623744879,60.65614833
1977,LTE,1.509588844,61.57180678
1978,LTE,1.490537111,62.48955741
1979,LTE,1.459983667,63.40189474
1980,LTE,1.411634461,64.29689773
1981,LTE,1.423445829,65.21212924
1982,LTE,1.528499881,66.20889656
1983,LTE,1.500238929,67.2021882
1984,LTE,1.42558511,68.16021259
1985,LTE,1.449154275,69.14795923
1986,LTE,1.513460336,70.19448616
1987,LTE,1.570024324,71.29655667
1988,LTE,1.552871058,72.40370026
1989,LTE,1.490752788,73.48599787
1990,LTE,1.360767482,74.48597143
1991,LTE,1.276837668,75.43670131
1992,LTE,1.206904948,42.59407139
1993,LTE,1.12066756,43.02836317
1994,LTE,1.079525765,43.49757385
1995,LTE,1.037494322,43.95181645
1996,LTE,1.001310232,44.39231016
1997,LTE,0.976107617,44.82493071
1998,LTE,0.937155303,45.24238776
1999,LTE,0.868554196,45.62833557
2000,LTE,0.786752174,46.00989797
2001,LTE,0.7349433,46.34895959
2002,LTE,0.680028476,46.66400574
2003,LTE,0.653262371,46.96157967
2004,LTE,0.63627563,47.26020628
2005,LTE,0.628303727,47.55403479
2006,LTE,0.639917877,47.75064183
2007,LTE,0.65077774,48.06197052
2008,LTE,0.653409765,48.37670967
2009,LTE,0.620354323,48.67672349
2010,LTE,0.563789922,48.95077944
2011,LTE,0.625546469,49.25700532
2012,LTE,0.73754945,49.62027446
2013,LTE,0.711151486,49.97241752
2014,LTE,0.725458331,50.33464188
2015,LTE,0.670461396,50.67302726
2016,LTE,0.652977114,51.00390137
2017,LTE,0.661964646,51.34233865
2018,LTE,0.548708168,51.62342763
2019,LTE,0.456300817,51.8590509
2020,LTE,0.336805177,52.03735192
2021,LTE,0.154559046,52.11771059
1960,LTU,..,..
1961,LTU,1.606574959,..
1962,LTU,1.399730954,..
1963,LTU,1.235633443,..
1964,LTU,1.242699159,..
1965,LTU,1.227445511,..
1966,LTU,1.224197913,..
1967,LTU,1.201180912,..
1968,LTU,1.125231323,..
1969,LTU,0.920478953,..
1970,LTU,1.036281026,..
1971,LTU,1.245582855,..
1972,LTU,1.081907096,..
1973,LTU,0.954349569,..
1974,LTU,0.903795649,..
1975,LTU,0.844284714,..
1976,LTU,0.814807302,..
1977,LTU,0.789147833,..
1978,LTU,0.726941155,..
1979,LTU,0.540861205,..
1980,LTU,0.451032941,..
1981,LTU,0.576822232,..
1982,LTU,0.703386263,..
1983,LTU,0.807019735,..
1984,LTU,0.829019019,..
1985,LTU,0.859591157,..
1986,LTU,0.965016473,..
1987,LTU,1.041052831,..
1988,LTU,1.063956866,..
1989,LTU,0.795883483,..
1990,LTU,0.36799903,..
1991,LTU,0.170116869,..
1992,LTU,-0.108586325,59.03181238
1993,LTU,-0.474107543,58.75260051
1994,LTU,-0.694003963,58.34626675
1995,LTU,-0.769728018,57.89888322
1996,LTU,-0.760343408,57.46032227
1997,LTU,-0.737830358,57.03792278
1998,LTU,-0.724436207,56.62621251
1999,LTU,-0.709489234,56.22587747
2000,LTU,-0.70338544,55.83178047
2001,LTU,-0.824008723,55.373612
2002,LTU,-0.802765711,54.93087109
2003,LTU,-0.812278097,54.48648692
2004,LTU,-1.122991275,53.87803127
2005,LTU,-1.628401126,53.00778558
2006,LTU,-1.596378318,52.1682993
2007,LTU,-1.187947957,51.55223357
2008,LTU,-1.028483175,51.02881532
2009,LTU,-1.110345754,50.46535301
2010,LTU,-2.09694342,49.4181412
2011,LTU,-2.258463899,48.31533012
2012,LTU,-1.341201988,47.67165013
2013,LTU,-1.012007368,47.19088951
2014,LTU,-0.859827343,46.80553871
2015,LTU,-0.940753797,46.36727853
2016,LTU,-1.270694533,45.78766642
2017,LTU,-1.398322201,45.15258377
2018,LTU,-0.954190459,44.73164618
2019,LTU,-0.264704355,44.6205206
2020,LTU,0.026766758,44.63246567
2021,LTU,0.21280543,44.73469094
1960,LUX,..,..
1961,LUX,0.911525536,..
1962,LUX,1.224930819,..
1963,LUX,1.039010665,..
1964,LUX,1.11990125,..
1965,LUX,1.137668698,..
1966,LUX,0.719876267,..
1967,LUX,0.328903405,..
1968,LUX,0.254902537,..
1969,LUX,0.49008786,..
1970,LUX,0.493889467,..
1971,LUX,0.953656918,..
1972,LUX,1.213040312,..
1973,LUX,1.104666566,..
1974,LUX,1.304058168,..
1975,LUX,1.092447839,..
1976,LUX,0.494942519,..
1977,LUX,0.173662847,..
1978,LUX,0.179439197,..
1979,LUX,0.234251269,..
1980,LUX,0.355980932,..
1981,LUX,0.294773135,..
1982,LUX,0.082107428,..
1983,LUX,0.026533652,..
1984,LUX,0.102785608,..
1985,LUX,0.193256819,..
1986,LUX,0.448670999,..
1987,LUX,0.648083393,..
1988,LUX,0.725614579,..
1989,LUX,0.972627746,..
1990,LUX,1.251745707,..
1991,LUX,1.33968317,..
1992,LUX,1.328347571,..
