iso3,year,banking_crises,debt_crises,currency_crises,twin_crises,triple_crises
KEN,1956,,,,,
KEN,1957,,,,,
KEN,1958,,,,,
KEN,1959,,,,,
KEN,1960,,,,,
KEN,1961,,,,,
KEN,1962,,,,,
KEN,1963,,,,,
KEN,1964,,,,,
KEN,1965,,,,,
KEN,1966,,,,,
KEN,1967,,,,,
KEN,1968,,,,,
KEN,1969,,,,,
KEN,1970,,,,,
KEN,1971,,,,,
KEN,1972,,,,,
KEN,1973,,,,,
KEN,1974,,,,,
KEN,1975,,,,,
KEN,1976,,,,,
KEN,1977,,,,,
KEN,1978,,,,,
KEN,1979,,,,,
KEN,1980,,,,,
KEN,1981,,,1,,
KEN,1982,,,,,
KEN,1983,,,,,
KEN,1984,,,,,
KEN,1985,1,,,,
KEN,1986,,,,,
KEN,1987,,,,,
KEN,1988,,,,,
KEN,1989,,1,,,
KEN,1990,,1,,,
KEN,1991,,1,,,
KEN,1992,1,1,,1,
KEN,1993,1,1,1,1,
KEN,1994,1,1,,,
KEN,1995,,,,,
KEN,1996,,,,,
KEN,1997,,,,,
KEN,1998,,1,,,
KEN,1999,,1,,,
KEN,2000,,1,,,
KEN,2001,,1,,,
KEN,2002,,1,,,
KEN,2003,,,,,
KEN,2004,,1,,,
KEN,2005,,1,,,
KEN,2006,,1,,,
KEN,2007,,1,,,
KEN,2008,,,,,
KEN,2009,,,,,
KEN,2010,,,,,
KEN,2011,,,,,
KEN,2012,,,,,
KEN,2013,,,,,
KEN,2014,,,,,
KEN,2015,,,,,
KEN,2016,,,,,
KEN,2017,,,,,
KEN,2018,,,,,
KEN,2019,,,,,
KGZ,1950,,,,,
KGZ,1951,,,,,
KGZ,1952,,,,,
KGZ,1953,,,,,
KGZ,1954,,,,,
KGZ,1955,,,,,
KGZ,1956,,,,,
KGZ,1957,,,,,
KGZ,1958,,,,,
KGZ,1959,,,,,
KGZ,1960,,,,,
KGZ,1961,,,,,
KGZ,1962,,,,,
KGZ,1963,,,,,
KGZ,1964,,,,,
KGZ,1965,,,,,
KGZ,1966,,,,,
KGZ,1967,,,,,
KGZ,1968,,,,,
KGZ,1969,,,,,
KGZ,1970,,,,,
KGZ,1971,,,,,
KGZ,1972,,,,,
KGZ,1973,,,,,
KGZ,1974,,,,,
KGZ,1975,,,,,
KGZ,1976,,,,,
KGZ,1977,,,,,
KGZ,1978,,,,,
KGZ,1979,,,,,
KGZ,1980,,,,,
KGZ,1981,,,,,
KGZ,1982,,,,,
KGZ,1983,,,,,
KGZ,1984,,,,,
KGZ,1985,,,,,
KGZ,1986,,,,,
KGZ,1987,,,,,
KGZ,1988,,,,,
KGZ,1989,,,,,
KGZ,1990,,,,,
KGZ,1991,,,,,
KGZ,1992,,,,,
KGZ,1993,,,,,
KGZ,1994,,1,,,1
KGZ,1995,1,1,,,1
KGZ,1996,1,1,1,,1
KGZ,1997,1,,1,,
KGZ,1998,1,,1,,
KGZ,1999,1,1,1,,
KGZ,2000,,1,,,
KGZ,2001,,1,,,
KGZ,2002,,1,,,
KGZ,2003,,1,,,
KGZ,2004,,1,,,
KGZ,2005,,1,,,
KGZ,2006,,,,,
KGZ,2007,,,,,
KGZ,2008,,,,,
KGZ,2009,,,,,
KGZ,2010,,,,,
KGZ,2011,,,,,
KGZ,2012,,,,,
KGZ,2013,,,,,
KGZ,2014,,,,,
KGZ,2015,,,,,
KGZ,2016,,,,,
KGZ,2017,,,,,
KGZ,2018,,,,,
KGZ,2019,,,,,
KHM,1950,,,,,
KHM,1951,,,,,
KHM,1952,,,,,
KHM,1953,,,,,
KHM,1954,,,,,
KHM,1955,,,,,
KHM,1956,,,,,
KHM,1957,,,,,
KHM,1958,,,,,
KHM,1959,,,,,
KHM,1960,,,,,
KHM,1961,,,,,
KHM,1962,,,,,
KHM,1963,,,,,
KHM,1964,,,,,
KHM,1965,,,,,
KHM,1966,,,,,
KHM,1967,,,,,
KHM,1968,,,,,
KHM,1969,,,1,,
KHM,1970,,,,,
KHM,1971,,1,1,,
KHM,1972,,1,1,,
KHM,1973,,1,,,
KHM,1974,,1,,,
KHM,1975,,1,,,
KHM,1976,,1,,,
KHM,1977,,1,,,
KHM,1978,,1,,,
KHM,1979,,1,,,
KHM,1980,,1,,,
KHM,1981,,1,,,
KHM,1982,,1,,,
KHM,1983,,1,,,
KHM,1984,,1,,,
KHM,1985,,1,,,
KHM,1986,,1,,,
KHM,1987,,1,,,
KHM,1988,,1,,,
KHM,1989,,1,,,
KHM,1990,,1,,,
KHM,1991,,1,,,
KHM,1992,,1,1,,
KHM,1993,,1,1,,
KHM,1994,,1,,,
KHM,1995,,1,,,
KHM,1996,,1,,,
KHM,1997,,1,,,
KHM,1998,,1,,,
KHM,1999,,1,,,
KHM,2000,,1,,,
KHM,2001,,1,,,
KHM,2002,,1,,,
KHM,2003,,1,,,
KHM,2004,,1,,,
KHM,2005,,1,,,
KHM,2006,,1,,,
KHM,2007,,1,,,
KHM,2008,,1,,,
KHM,2009,,1,,,
KHM,2010,,1,,,
KHM,2011,,1,,,
KHM,2012,,1,,,
KHM,2013,,1,,,
KHM,2014,,1,,,
KHM,2015,,1,,,
KHM,2016,,1,,,
KHM,2017,,1,,,
KHM,2018,,1,,,
KHM,2019,,1,,,
KNA,1950,,,,,
KNA,1951,,,,,
KNA,1952,,,,,
KNA,1953,,,,,
KNA,1954,,,,,
KNA,1955,,,,,
KNA,1956,,,,,
KNA,1957,,,,,
KNA,1958,,,,,
KNA,1959,,,,,
KNA,1960,,,,,
KNA,1961,,,,,
KNA,1962,,,,,
KNA,1963,,,,,
KNA,1964,,,,,
KNA,1965,,,,,
KNA,1966,,,,,
KNA,1967,,,,,
KNA,1968,,,,,
KNA,1969,,,,,
KNA,1970,,,,,
KNA,1971,,,,,
KNA,1972,,,,,
KNA,1973,,,,,
KNA,1974,,,,,
KNA,1975,,,,,
KNA,1976,,,,,
KNA,1977,,,,,
KNA,1978,,,,,
KNA,1979,,,,,
KNA,1980,,,,,
KNA,1981,,,,,
KNA,1982,,,,,
KNA,1983,,,,,
KNA,1984,,,,,
KNA,1985,,,,,
KNA,1986,,,,,
KNA,1987,,,,,
KNA,1988,,,,,
KNA,1989,,,,,
KNA,1990,,,,,
KNA,1991,,,,,
KNA,1992,,,,,
KNA,1993,,,,,
KNA,1994,,,,,
KNA,1995,,,,,
KNA,1996,,,,,
KNA,1997,,,,,
KNA,1998,,,,,
KNA,1999,,,,,
KNA,2000,,,,,
KNA,2001,,,,,
KNA,2002,,,,,
KNA,2003,,,,,
KNA,2004,,,,,
KNA,2005,,,,,
KNA,2006,,,,,
KNA,2007,,,,,
KNA,2008,,,,,
KNA,2009,,,,,
KNA,2010,,,,,
KNA,2011,,1,,,
KNA,2012,,1,,,
KNA,2013,,,,,
KNA,2014,,,,,
KNA,2015,,,,,
KNA,2016,,,,,
KNA,2017,,,,,
KNA,2018,,,,,
KNA,2019,,,,,
KOR,1950,,,,,
KOR,1951,,,1,,
KOR,1952,,,,,
KOR,1953,,,1,,
KOR,1954,,,,,
KOR,1955,,,1,,
KOR,1956,,,,,
KOR,1957,,,,,
KOR,1958,,,,,
KOR,1959,,,,,
KOR,1960,,,1,,
KOR,1961,,,1,,
KOR,1962,,,,,
KOR,1963,,,,,
KOR,1964,,,1,,
KOR,1965,,,,,
KOR,1966,,,,,
KOR,1967,,,,,
KOR,1968,,,,,
KOR,1969,,,,,
KOR,1970,,,,,
KOR,1971,,,,,
KOR,1972,,,,,
KOR,1973,,,,,
KOR,1974,,,,,
KOR,1975,,,,,
KOR,1976,,,,,
KOR,1977,,,,,
KOR,1978,,,,,
KOR,1979,,,,,
KOR,1980,,,1,,
KOR,1981,,,,,
KOR,1982,,,,,
KOR,1983,,,,,
KOR,1984,,,,,
KOR,1985,,,,,
KOR,1986,,,,,
KOR,1987,,,,,
KOR,1988,,,,,
KOR,1989,,,,,
KOR,1990,,,,,
KOR,1991,,,,,
KOR,1992,,,,,
KOR,1993,,,,,
KOR,1994,,,,,
KOR,1995,,,,,
KOR,1996,,,,,
KOR,1997,1,,1,1,
KOR,1998,1,,1,1,
KOR,1999,,,,,
KOR,2000,,,,,
KOR,2001,,,,,
KOR,2002,,,,,
KOR,2003,,,,,
KOR,2004,,,,,
KOR,2005,,,,,
KOR,2006,,,,,
KOR,2007,,,,,
KOR,2008,,,,,
KOR,2009,,,,,
KOR,2010,,,,,
KOR,2011,,,,,
KOR,2012,,,,,
KOR,2013,,,,,
KOR,2014,,,,,
KOR,2015,,,,,
KOR,2016,,,,,
KOR,2017,,,,,
KOR,2018,,,,,
KOR,2019,,,,,
KWT,1950,,,,,
KWT,1951,,,,,
KWT,1952,,,,,
KWT,1953,,,,,
KWT,1954,,,,,
KWT,1955,,,,,
KWT,1956,,,,,
KWT,1957,,,,,
KWT,1958,,,,,
KWT,1959,,,,,
KWT,1960,,,,,
KWT,1961,,,,,
KWT,1962,,,,,
KWT,1963,,,,,
KWT,1964,,,,,
KWT,1965,,,,,
KWT,1966,,,,,
KWT,1967,,,,,
KWT,1968,,,,,
KWT,1969,,,,,
KWT,1970,,,,,
KWT,1971,,,,,
KWT,1972,,,,,
KWT,1973,,,,,
KWT,1974,,,,,
KWT,1975,,,,,
KWT,1976,,,,,
KWT,1977,,,,,
KWT,1978,,,,,
KWT,1979,,,,,
KWT,1980,,,,,
KWT,1981,,,,,
KWT,1982,1,,,,
KWT,1983,1,,,,
KWT,1984,1,,,,
KWT,1985,1,,,,
KWT,1986,,,,,
KWT,1987,,,,,
KWT,1988,,,,,
KWT,1989,,,,,
KWT,1990,,,,,
KWT,1991,,,,,
KWT,1992,,,,,
KWT,1993,,,,,
KWT,1994,,,,,
KWT,1995,,,,,
KWT,1996,,,,,
KWT,1997,,,,,
KWT,1998,,,,,
KWT,1999,,,,,
KWT,2000,,,,,
KWT,2001,,,,,
KWT,2002,,,,,
KWT,2003,,,,,
KWT,2004,,,,,
KWT,2005,,,,,
KWT,2006,,,,,
KWT,2007,,,,,
KWT,2008,,,,,
KWT,2009,,,,,
KWT,2010,,,,,
KWT,2011,,,,,
KWT,2012,,,,,
KWT,2013,,,,,
KWT,2014,,,,,
KWT,2015,,,,,
KWT,2016,,,,,
KWT,2017,,,,,
KWT,2018,,,,,
KWT,2019,,,,,
LAO,1950,,,,,
LAO,1951,,,,,
LAO,1952,,,,,
LAO,1953,,,,,
LAO,1954,,,,,
LAO,1955,,,,,
LAO,1956,,,,,
LAO,1957,,,,,
LAO,1958,,,,,
LAO,1959,,,1,,
LAO,1960,,,,,
LAO,1961,,,,,
LAO,1962,,,,,
LAO,1963,,,,,
LAO,1964,,,1,,
LAO,1965,,,,,
LAO,1966,,,,,
LAO,1967,,,,,
LAO,1968,,,,,
LAO,1969,,,,,
LAO,1970,,,,,
LAO,1971,,,,,
LAO,1972,,,1,,
LAO,1973,,,,,
LAO,1974,,,,,
LAO,1975,,,,,
LAO,1976,,,,,
LAO,1977,,,,,
LAO,1978,,,1,,
LAO,1979,,,,,
LAO,1980,,,,,
LAO,1981,,,1,,
LAO,1982,,,,,
LAO,1983,,,,,
LAO,1984,,,,,
LAO,1985,,,1,,
LAO,1986,,,1,,
LAO,1987,,,1,,
LAO,1988,,,1,,
LAO,1989,,,1,,
LAO,1990,,,,,
LAO,1991,,1,,,
LAO,1992,,,,,
LAO,1993,,,,,
LAO,1994,,,,,
LAO,1995,,,,,
LAO,1996,,,,,
LAO,1997,,,1,,
LAO,1998,,,1,,
LAO,1999,,,1,,
LAO,2000,,,,,
LAO,2001,,,,,
LAO,2002,,,,,
LAO,2003,,1,,,
LAO,2004,,,,,
LAO,2005,,,,,
LAO,2006,,,,,
LAO,2007,,,,,
LAO,2008,,,,,
LAO,2009,,,,,
LAO,2010,,,,,
LAO,2011,,,,,
LAO,2012,,,,,
LAO,2013,,,,,
LAO,2014,,,,,
LAO,2015,,,,,
LAO,2016,,,,,
LAO,2017,,,,,
LAO,2018,,,,,
LAO,2019,,,,,
LBN,1950,,,,,
LBN,1951,,,,,
LBN,1952,,,,,
LBN,1953,,,,,
LBN,1954,,,,,
LBN,1955,,,,,
LBN,1956,,,,,
LBN,1957,,,,,
LBN,1958,,,,,
LBN,1959,,,,,
LBN,1960,,,,,
LBN,1961,,,,,
LBN,1962,,,,,
LBN,1963,,,,,
LBN,1964,,,,,
LBN,1965,,,,,
LBN,1966,,,,,
LBN,1967,,,,,
LBN,1968,,,,,
LBN,1969,,,,,
LBN,1970,,,,,
LBN,1971,,,,,
LBN,1972,,,,,
LBN,1973,,,,,
LBN,1974,,,,,
LBN,1975,,,,,
LBN,1976,,,,,
LBN,1977,,,,,
LBN,1978,,,,,
LBN,1979,,,,,
LBN,1980,,,,,
LBN,1981,,,,,
LBN,1982,,,,,
LBN,1983,,,1,,
LBN,1984,,,1,,
LBN,1985,,1,1,,
LBN,1986,,1,1,,
LBN,1987,,1,1,,
LBN,1988,,1,,,
LBN,1989,,1,,,
LBN,1990,1,1,1,1,
LBN,1991,1,1,,,
LBN,1992,1,1,1,,
LBN,1993,1,,,,
LBN,1994,,,,,
LBN,1995,,,,,
LBN,1996,,,,,
LBN,1997,,,,,
LBN,1998,,,,,
LBN,1999,,,,,
LBN,2000,,,,,
LBN,2001,,,,,
LBN,2002,,,,,
LBN,2003,,,,,
LBN,2004,,,,,
LBN,2005,,,,,
LBN,2006,,,,,
LBN,2007,,,,,
LBN,2008,,,,,
LBN,2009,,,,,
LBN,2010,,,,,
LBN,2011,,,,,
LBN,2012,,,,,
LBN,2013,,,,,
LBN,2014,,,,,
LBN,2015,,,,,
LBN,2016,,,,,
LBN,2017,,,,,
LBN,2018,,,,,
LBN,2019,,,,,
LBR,1950,,,,,
LBR,1951,,,,,
LBR,1952,,,,,
LBR,1953,,,,,
LBR,1954,,,,,
LBR,1955,,,,,
LBR,1956,,,,,
LBR,1957,,,,,
LBR,1958,,,,,
LBR,1959,,,,,
LBR,1960,,,,,
LBR,1961,,,,,
LBR,1962,,,,,
LBR,1963,,1,,,
LBR,1964,,,,,
LBR,1965,,,,,
LBR,1966,,,,,
LBR,1967,,,,,
LBR,1968,,1,,,
LBR,1969,,1,,,
LBR,1970,,,,,
LBR,1971,,,,,
LBR,1972,,,,,
LBR,1973,,,,,
LBR,1974,,,,,
LBR,1975,,,,,
LBR,1976,,,,,
LBR,1977,,,,,
LBR,1978,,,,,
LBR,1979,,,,,
LBR,1980,,1,,,
LBR,1981,,1,,,
LBR,1982,,1,,,
LBR,1983,,1,,,
LBR,1984,,1,,,
LBR,1985,,1,,,
LBR,1986,,1,,,
LBR,1987,,1,,,
LBR,1988,,1,,,
LBR,1989,,1,,,
LBR,1990,,1,,,
LBR,1991,1,1,,,
LBR,1992,1,1,,,
LBR,1993,1,1,1,,
LBR,1994,1,1,,,
LBR,1995,1,1,,,
LBR,1996,,1,,,
LBR,1997,,1,,,
LBR,1998,,1,,,
LBR,1999,,1,,,
LBR,2000,,1,,,
LBR,2001,,1,,,
LBR,2002,,1,1,,
LBR,2003,,1,,,
LBR,2004,,1,,,
LBR,2005,,1,,,
LBR,2006,,1,,,
LBR,2007,,1,,,
LBR,2008,,1,,,
LBR,2009,,1,,,
LBR,2010,,1,,,
LBR,2011,,1,,,
LBR,2012,,1,,,
LBR,2013,,1,,,
LBR,2014,,1,,,
LBR,2015,,1,,,
LBR,2016,,1,,,
LBR,2017,,1,,,
LBR,2018,,1,,,
LBR,2019,,1,,,
LBY,1950,,,,,
LBY,1951,,,,,
LBY,1952,,,,,
LBY,1953,,,,,
LBY,1954,,,,,
LBY,1955,,,,,
LBY,1956,,,,,
LBY,1957,,,,,
LBY,1958,,,,,
LBY,1959,,,,,
LBY,1960,,,,,
LBY,1961,,,,,
LBY,1962,,,,,
LBY,1963,,,,,
LBY,1964,,,,,
LBY,1965,,,,,
LBY,1966,,,,,
LBY,1967,,,,,
LBY,1968,,,,,
LBY,1969,,,,,
LBY,1970,,,,,
LBY,1971,,,,,
LBY,1972,,,,,
LBY,1973,,,,,
LBY,1974,,,,,
LBY,1975,,,,,
LBY,1976,,,,,
LBY,1977,,,,,
LBY,1978,,,,,
LBY,1979,,,,,
LBY,1980,,,,,
LBY,1981,,,,,
LBY,1982,,,,,
LBY,1983,,,,,
LBY,1984,,,,,
LBY,1985,,,,,
LBY,1986,,,,,
LBY,1987,,,,,
LBY,1988,,,,,
LBY,1989,,,,,
LBY,1990,,,,,
LBY,1991,,,,,
LBY,1992,,,,,
LBY,1993,,,,,
LBY,1994,,,1,,
LBY,1995,,,,,
LBY,1996,,,,,
LBY,1997,,,,,
LBY,1998,,,,,
LBY,1999,,,,,
LBY,2000,,,,,
LBY,2001,,,,,
LBY,2002,,,1,,
LBY,2003,,,,,
LBY,2004,,,,,
LBY,2005,,,,,
LBY,2006,,,,,
LBY,2007,,,,,
LBY,2008,,,,,
LBY,2009,,,,,
LBY,2010,,,,,
LBY,2011,,1,,,
LBY,2012,,1,,,
LBY,2013,,1,,,
LBY,2014,,1,,,
LBY,2015,,1,,,
LBY,2016,,1,,,
LBY,2017,,1,,,
LBY,2018,,1,,,
LBY,2019,,1,,,
LKA,1950,,,,,
LKA,1951,,,,,
LKA,1952,,,,,
LKA,1953,,,,,
LKA,1954,,,,,
LKA,1955,,,,,
LKA,1956,,,,,
LKA,1957,,,,,
LKA,1958,,,,,
LKA,1959,,,,,
LKA,1960,,,,,
LKA,1961,,,,,
LKA,1962,,,,,
LKA,1963,,,,,
LKA,1964,,,,,
LKA,1965,,,,,
LKA,1966,,,,,
LKA,1967,,,,,
LKA,1968,,,,,
LKA,1969,,,,,
LKA,1970,,,,,
LKA,1971,,,,,
LKA,1972,,,,,
LKA,1973,,,,,
LKA,1974,,,,,
LKA,1975,,,,,
LKA,1976,,,,,
LKA,1977,,,1,,
LKA,1978,,,1,,
LKA,1979,,,,,
LKA,1980,,,,,
LKA,1981,,,,,
LKA,1982,,,,,
LKA,1983,,,,,
LKA,1984,,,,,
LKA,1985,,,,,
LKA,1986,,,,,
LKA,1987,,,,,
LKA,1988,,,,,
LKA,1989,1,,,,
LKA,1990,1,,,,
LKA,1991,1,,,,
LKA,1992,,,,,
LKA,1993,,,,,
LKA,1994,,,,,
LKA,1995,,,,,
LKA,1996,,1,,,
LKA,1997,,1,,,
LKA,1998,,1,,,
LKA,1999,,1,,,
LKA,2000,,1,,,
LKA,2001,,1,,,
LKA,2002,,1,,,
LKA,2003,,,,,
LKA,2004,,,,,
LKA,2005,,,,,
LKA,2006,,,,,
LKA,2007,,,,,
LKA,2008,,,,,
LKA,2009,,,,,
LKA,2010,,,,,
LKA,2011,,,,,
LKA,2012,,,,,
LKA,2013,,,,,
LKA,2014,,,,,
LKA,2015,,,,,
LKA,2016,,,,,
LKA,2017,,,,,
LKA,2018,,,,,
LKA,2019,,,,,
LSO,1950,,,,,
LSO,1951,,,,,
LSO,1952,,,,,
LSO,1953,,,,,
LSO,1954,,,,,
LSO,1955,,,,,
LSO,1956,,,,,
LSO,1957,,,,,
LSO,1958,,,,,
LSO,1959,,,,,
LSO,1960,,,,,
LSO,1961,,,,,
LSO,1962,,,,,
LSO,1963,,,,,
LSO,1964,,,,,
LSO,1965,,,,,
LSO,1966,,,,,
LSO,1967,,,,,
LSO,1968,,,,,
LSO,1969,,,,,
LSO,1970,,,,,
LSO,1971,,,,,
LSO,1972,,,,,
LSO,1973,,,,,
LSO,1974,,,,,
LSO,1975,,,,,
LSO,1976,,,,,
LSO,1977,,,,,
LSO,1978,,,,,
LSO,1979,,,,,
LSO,1980,,,,,
LSO,1981,,,,,
LSO,1982,,,,,
LSO,1983,,,,,
LSO,1984,,,1,,
LSO,1985,,,1,,
LSO,1986,,,,,
LSO,1987,,,,,
LSO,1988,,,,,
LSO,1989,,,,,
LSO,1990,,,,,
LSO,1991,,,,,
LSO,1992,,,,,
LSO,1993,,,,,
LSO,1994,,,,,
LSO,1995,,,,,
LSO,1996,,,,,
LSO,1997,,,,,
LSO,1998,,,,,
LSO,1999,,,,,
LSO,2000,,,,,
LSO,2001,,,1,,
LSO,2002,,,,,
LSO,2003,,,,,
LSO,2004,,,,,
LSO,2005,,,,,
LSO,2006,,,,,
LSO,2007,,,,,
LSO,2008,,,1,,
LSO,2009,,,,,
LSO,2010,,,,,
LSO,2011,,,,,
LSO,2012,,,,,
LSO,2013,,,,,
LSO,2014,,,,,
LSO,2015,,,1,,
LSO,2016,,,,,
LSO,2017,,,,,
LSO,2018,,,,,
LSO,2019,,,,,
LTU,1950,,,,,
LTU,1951,,,,,
LTU,1952,,,,,
LTU,1953,,,,,
LTU,1954,,,,,
LTU,1955,,,,,
LTU,1956,,,,,
LTU,1957,,,,,
LTU,1958,,,,,
LTU,1959,,,,,
LTU,1960,,,,,
LTU,1961,,,,,
LTU,1962,,,,,
LTU,1963,,,,,
LTU,1964,,,,,
LTU,1965,,,,,
LTU,1966,,,,,
LTU,1967,,,,,
LTU,1968,,,,,
LTU,1969,,,,,
LTU,1970,,,,,
LTU,1971,,,,,
LTU,1972,,,,,
LTU,1973,,,,,
LTU,1974,,,,,
LTU,1975,,,,,
LTU,1976,,,,,
LTU,1977,,,,,
LTU,1978,,,,,
LTU,1979,,,,,
LTU,1980,,,,,
LTU,1981,,,,,
LTU,1982,,,,,
LTU,1983,,,,,
LTU,1984,,,,,
LTU,1985,,,,,
LTU,1986,,,,,
LTU,1987,,,,,
LTU,1988,,,,,
LTU,1989,,,,,
LTU,1990,,,,,
LTU,1991,,,,,
LTU,1992,,,,,
LTU,1993,,,,,
LTU,1994,,,,,
LTU,1995,1,,,,
LTU,1996,1,,,,
LTU,1997,,,,,
LTU,1998,,,,,
LTU,1999,,,,,
LTU,2000,,,,,
LTU,2001,,,,,
LTU,2002,,,,,
LTU,2003,,,,,
LTU,2004,,,,,
LTU,2005,,,,,
LTU,2006,,,,,
LTU,2007,,,,,
LTU,2008,,,,,
LTU,2009,,,,,
LTU,2010,,,,,
LTU,2011,,,,,
LTU,2012,,,,,
LTU,2013,,,,,
LTU,2014,,,,,
LTU,2015,,,,,
LTU,2016,,,,,
LTU,2017,,,,,
LTU,2018,,,,,
LTU,2019,,,,,
LUX,1950,,,,,
LUX,1951,,,,,
LUX,1952,,,,,
LUX,1953,,,,,
LUX,1954,,,,,
LUX,1955,,,,,
LUX,1956,,,,,
LUX,1957,,,,,
LUX,1958,,,,,
LUX,1959,,,,,
LUX,1960,,,,,
LUX,1961,,,,,
LUX,1962,,,,,
LUX,1963,,,,,
LUX,1964,,,,,
LUX,1965,,,,,
LUX,1966,,,,,
LUX,1967,,,,,
LUX,1968,,,,,
LUX,1969,,,,,
LUX,1970,,,,,
LUX,1971,,,,,
LUX,1972,,,,,
LUX,1973,,,,,
LUX,1974,,,,,
LUX,1975,,,,,
LUX,1976,,,,,
LUX,1977,,,,,
LUX,1978,,,,,
LUX,1979,,,,,
LUX,1980,,,,,
LUX,1981,,,,,
LUX,1982,,,,,
LUX,1983,,,,,
LUX,1984,,,,,
LUX,1985,,,,,
LUX,1986,,,,,
LUX,1987,,,,,
LUX,1988,,,,,
LUX,1989,,,,,
LUX,1990,,,,,
LUX,1991,,,,,
LUX,1992,,,,,
LUX,1993,,,,,
LUX,1994,,,,,
LUX,1995,,,,,
LUX,1996,,,,,
LUX,1997,,,,,
LUX,1998,,,,,
LUX,1999,,,,,
LUX,2000,,,,,
LUX,2001,,,,,
LUX,2002,,,,,
LUX,2003,,,,,
LUX,2004,,,,,
LUX,2005,,,,,
LUX,2006,,,,,
LUX,2007,,,,,
LUX,2008,1,,,,
LUX,2009,1,,,,
LUX,2010,1,,,,
LUX,2011,1,,,,
LUX,2012,1,,,,
LUX,2013,,,,,
LUX,2014,,,,,
LUX,2015,,,,,
LUX,2016,,,,,
LUX,2017,,,,,
LUX,2018,,,,,
LUX,2019,,,,,
LVA,1950,,,,,
LVA,1951,,,,,
LVA,1952,,,,,
LVA,1953,,,,,
LVA,1954,,,,,
LVA,1955,,,,,
LVA,1956,,,,,
LVA,1957,,,,,
LVA,1958,,,,,
LVA,1959,,,,,
LVA,1960,,,,,
LVA,1961,,,,,
LVA,1962,,,,,
LVA,1963,,,,,
LVA,1964,,,,,
LVA,1965,,,,,
LVA,1966,,,,,
LVA,1967,,,,,
LVA,1968,,,,,
LVA,1969,,,,,
LVA,1970,,,,,
LVA,1971,,,,,
LVA,1972,,,,,
LVA,1973,,,,,
LVA,1974,,,,,
LVA,1975,,,,,
LVA,1976,,,,,
LVA,1977,,,,,
LVA,1978,,,,,
LVA,1979,,,,,
LVA,1980,,,,,
LVA,1981,,,,,
LVA,1982,,,,,
LVA,1983,,,,,
LVA,1984,,,,,
LVA,1985,,,,,
LVA,1986,,,,,
LVA,1987,,,,,
LVA,1988,,,,,
LVA,1989,,,,,
LVA,1990,,,,,
LVA,1991,,,,,
LVA,1992,,,,,
LVA,1993,,,,,
LVA,1994,,,,,
LVA,1995,1,,,,
LVA,1996,1,,,,
LVA,1997,,,,,
LVA,1998,,,,,
LVA,1999,,,,,
LVA,2000,,,,,
LVA,2001,,,,,
LVA,2002,,,,,
LVA,2003,,,,,
LVA,2004,,,,,
LVA,2005,,,,,
LVA,2006,,,,,
LVA,2007,,,,,
LVA,2008,1,,,,
LVA,2009,1,,,,
LVA,2010,1,,,,
LVA,2011,1,,,,
LVA,2012,1,,,,
LVA,2013,,,,,
LVA,2014,,,,,
LVA,2015,,,,,
LVA,2016,,,,,
LVA,2017,,,,,
LVA,2018,,,,,
LVA,2019,,,,,
MAR,1950,,,,,
MAR,1951,,,,,
MAR,1952,,,,,
MAR,1953,,,,,
MAR,1954,,,,,
MAR,1955,,,,,
MAR,1956,,,,,
MAR,1957,,,,,
MAR,1958,,,,,
MAR,1959,,,,,
MAR,1960,,,,,
MAR,1961,,,,,
MAR,1962,,,,,
MAR,1963,,,,,
MAR,1964,,,,,
MAR,1965,,,,,
MAR,1966,,,,,
MAR,1967,,,,,
MAR,1968,,,,,
MAR,1969,,,,,
MAR,1970,,,,,
MAR,1971,,,,,
MAR,1972,,,,,
MAR,1973,,,,,
MAR,1974,,,,,
MAR,1975,,,,,
MAR,1976,,,,,
MAR,1977,,,,,
MAR,1978,,,,,
MAR,1979,,,,,
MAR,1980,1,,,1,
MAR,1981,1,,1,1,
MAR,1982,1,,,,
MAR,1983,1,1,,,
MAR,1984,1,1,,,
MAR,1985,,1,,,
MAR,1986,,1,,,
MAR,1987,,1,,,
MAR,1988,,1,,,
MAR,1989,,1,,,
MAR,1990,,1,,,
MAR,1991,,1,,,
MAR,1992,,1,,,
MAR,1993,,,,,
MAR,1994,,,,,
MAR,1995,,,,,
MAR,1996,,,,,
MAR,1997,,,,,
MAR,1998,,,,,
MAR,1999,,1,,,
MAR,2000,,1,,,
MAR,2001,,1,,,
MAR,2002,,1,,,
MAR,2003,,,,,
MAR,2004,,,,,
MAR,2005,,,,,
MAR,2006,,,,,
MAR,2007,,,,,
MAR,2008,,,,,
MAR,2009,,,,,
MAR,2010,,,,,
MAR,2011,,,,,
MAR,2012,,,,,
MAR,2013,,,,,
MAR,2014,,,,,
MAR,2015,,,,,
MAR,2016,,,,,
MAR,2017,,,,,
MAR,2018,,,,,
MAR,2019,,,,,
MDA,1950,,,,,
MDA,1951,,,,,
MDA,1952,,,,,
MDA,1953,,,,,
MDA,1954,,,,,
MDA,1955,,,,,
MDA,1956,,,,,
MDA,1957,,,,,
MDA,1958,,,,,
MDA,1959,,,,,
MDA,1960,,,,,
MDA,1961,,,,,
MDA,1962,,,,,
MDA,1963,,,,,
MDA,1964,,,,,
MDA,1965,,,,,
MDA,1966,,,,,
MDA,1967,,,,,
MDA,1968,,,,,
MDA,1969,,,,,
MDA,1970,,,,,
